severity,category,file,line,summary,evidence,fix
critical,testo-illeggibile,premium.html,182,Prezzo del bundle callout (€4.99/mo) invisibile bianco-su-bianco in tema light: .bundle-result__price usa var(--pure-white) su .bundle-result con background:var(--surface) (=#ffffff in light).,.bundle-result__price{...color:var(--pure-white)} su .bundle-result{background:var(--surface);...},Cambiare color in var(--text) per essere tema-aware.
critical,altro,premium.html,632,"Funzione checkout() non definita: i pulsanti pricing chiamano checkout('premium_...') ma la funzione non è definita in premium.html né in adoff-nav.js/adoff-footer.js. In pricing.html è definita inline (riga 629 di pricing.html), qui manca. Click = ReferenceError, il checkout non parte.","<button ... onclick=""checkout('premium_monthly')""> (anche righe 655, 679) — nessun <script> con function checkout in premium.html; grep 'function checkout' su tutti i .js caricati = 0 match",Aggiungere lo stesso blocco <script>function checkout(plan){...}</script> presente in pricing.html prima di </body>.
critical,versione,press.html,479,Versione hardcoded errata nella scheda prodotto (3.4.6 invece di 3.5.36),<td>3.4.6</td>,"3.5.36 (o meglio letta a runtime dal manifest, non hardcoded)"
critical,versione,press.html,628,Versione hardcoded errata nella card statistiche (3.4.6 invece di 3.5.36),"<div class=""stat-value"">3.4.6</div>",3.5.36
critical,prezzo,press.html,494,"Prezzo annuale standard errato: 24,99 EUR non esiste in SSOT (dovrebbe essere 49,99)","prezzo Founder 29,99 EUR/anno per i primi 100 (bloccato a vita), poi 24,99 EUR/anno","Founder 29,99 EUR/anno, poi standard 49,99 EUR/anno"
critical,prezzo,press.html,594,"Prezzo annuale standard errato nel boilerplate: 24,99 EUR non esiste in SSOT (dovrebbe essere 49,99)","29,99 EUR/anno (prezzo Founder per i primi 100, poi 24,99 EUR)","29,99 EUR/anno Founder, poi 49,99 EUR standard"
critical,prezzo,pricing.html,405,"Prezzo annuale Pro Founder errato (19,99€ non esiste nel SSOT; corretto 29,99€)","oppure €19,99/anno Founder","€29,99/anno (annuale Pro corretto da SSOT)"
critical,prezzo,pricing.html,405,"Prezzo annuale Pro standard errato (24,99€ non esiste nel SSOT)","oppure €24,99/anno standard","€29,99/anno (annuale Pro corretto da SSOT); non esiste tier standard 24,99"
critical,prezzo,pricing.html,418,"Bottone checkout Pro Founder con prezzo errato 19,99€","<button onclick=""checkout('pro_annual_founder')"" class=""btn btn--outline btn--lg"" style=""margin-bottom: 8px;"">Founder €19,99/anno</button>","Founder €29,99/anno"
critical,prezzo,pricing.html,419,"Bottone checkout Pro standard con prezzo errato 24,99€","<button onclick=""checkout('pro_annual_standard')"" class=""btn btn--outline btn--lg"">Standard €24,99/anno</button>","€29,99/anno; il tier Pro standard 24,99 non esiste"
critical,testo-illeggibile,pricing.html,261,Nella tabella di confronto le celle 'non incluso' (.compare-no) usano un bianco semi-trasparente hardcoded che diventa invisibile sul tema chiaro (default della pagina).,".compare-no { color: rgba(255,255,255,0.2); font-size: 1.1rem; }  — la .compare-table ha background: var(--surface) che in light theme = #ffffff, quindi bianco 20% su bianco.","Usare un colore tema-aware, es. color: var(--text-dim) oppure var(--border-strong), invece di rgba(255,255,255,0.2). Così il trattino '—' resta visibile sia in light che in dark."
critical,prezzo,pt/best-ad-blocker-2026.html,214,"Prezzo annuale errato 19,99 EUR e riferimento 24,99 nella FAQ JSON-LD vs SSOT 29,99","O plano Pro ... custa 2,99 EUR/mês ou 19,99 EUR/ano para os primeiros 100 Founders, com garantia de reembolso de 30 dias.","19,99 EUR/ano → 29,99 EUR/ano (SSOT). Il prezzo 19,99 non esiste"
critical,prezzo,pt/best-ad-blocker-2026.html,266,"JSON-LD Offer prezzo annuale 19.99 + descrizione 'then 24.99' vs SSOT 29,99","""name"": ""Pro Annual (Founder price for the first 100)"", ""price"": ""19.99"", ... ""description"": ""Founder price locked for life for the first 100 subscribers, then 24.99""","price 19.99 → 29.99; rimuovere 'then 24.99'. Prezzi 19,99 e 24,99 sono errati"
critical,traduzione,pt/guide.html,328,Frase mista PT/francese: metà tradotta metà in francese ('conçu pour être l'extension la plus légère du marché'),"<li>Ultraleve ,  conçu pour être l'extension la plus légère du marché</li>",Testo francese non tradotto. Tradurre in PT: 'Ultraleve — concebido para ser a extensão mais leve do mercado'
critical,prezzo,pt/guide.html,486,"Prezzo annuale errato 19,99 EUR vs SSOT 29,99 EUR","<tr><td>Pro Anual</td><td>19,99 EUR/ano</td><td>Preço Founder bloqueado para sempre</td></tr>","19,99 EUR/ano → 29,99 EUR/ano (SSOT). Il prezzo 19,99 non esiste"
critical,prezzo,pt/license-guide.html,517,"Range prezzo mensile errato 2,69–5,99 EUR vs SSOT 2,99 (Premium 4,99)","<div class=""plan-price-range"">&#8364;2,69&ndash;5,99<span ...>/mês</span></div>","2,69–5,99 → 2,99 (Premium 4,99). Prezzi 2,69/3,99/5,99 sono TUTTI errati"
critical,prezzo,pt/license-guide.html,531,"Range prezzo annuale errato 29,59–59,99 EUR vs SSOT 29,99 (Premium 49,99)","<div class=""plan-price-range"">&#8364;29,59&ndash;59,99<span ...>/ano</span></div>","29,59–59,99 → 29,99 (Premium annuale 49,99). Prezzi 29,59/39,99/59,99 errati"
critical,claim-contraddittorio,pt/license-guide.html,545,"Piano 'Pro Vitalício' (Lifetime) con prezzi 67,90–129,90 non esiste secondo SSOT","<div class=""plan-name"">Pro Vitalício</div> ... &#8364;67,90&ndash;129,90",Rimuovere l'intera card Pro Vitalício: nessun piano Lifetime esiste
critical,claim-contraddittorio,pt/license-guide.html,563,Sezione 'Níveis de Dispositivos' (3/5/10) con tier device obsoleti: il modello attuale è piano UNICO,"3 Dispositivos - Pessoal / 5 Dispositivos - Família / 10 Dispositivos - Equipe con prezzi 2,69/3,99/5,99 ecc.",Rimuovere l'intera sezione device tiers: i tier 3/5/10 sono superati (piano unico). Prezzi tutti errati
critical,prezzo,ru/best-ad-blocker-2026.html,214,"Prezzo annuale Founder 19,99€ e standard 24,99€ errati (JSON-LD + FAQ testo)","JSON-LD offer 'Pro Annual' price '19.99' + description 'then 24.99'; FAQ 'стоит 2,99 EUR/месяц или 19,99 EUR/год для первых 100 Founders'","Annuale = 29,99€ (founder e standard 49,99€). 19,99 e 24,99 sono errati"
critical,prezzo,ru/guide.html,485,"Tabella piani con prezzi errati: annuale 19,99€ e Lifetime 99€","'Pro Годовой 19,99 EUR/год Цена Founder зафиксирована навсегда'; 'Pro Пожизненный 99 EUR Pro навсегда'","Annuale = 29,99€; rimuovere piano Lifetime (99€ inesistente)"
critical,traduzione,ru/install.html,536,"Numerosi step di installazione (Chrome, Edge, Brave, Opera, Vivaldi, Firefox, Safari, Android) hanno il corpo in ITALIANO, non tradotto in russo",Chrome s1 'Trova adoff-chrome.zip in Download... Click destro → Estrai tutto'; s2 'Apri Chrome e scrivi chrome://extensions nella barra'; Brave 'Brave usa lo stesso sistema di Chrome. Segui gli stessi,Tradurre in russo il corpo di tutti gli step (mix IT/RU nella stessa sezione)
critical,testo-illeggibile,ru/install.html,1039,"Mojibake/corruzione: la parola 'Browser' e stata sostituita da 'Браузеры' anche dentro il codice JS e nei valori tecnici, rompendo la logica","var targetБраузеры = browser; if (os === 'Android') targetБраузеры = 'android'; var targetTab = document.querySelector('[data-browser=""' + targetБраузеры ...); commenti '─── Браузеры tab switching ───","Ripristinare gli identificatori JS a 'targetBrowser'; nel testo usare 'Kiwi Browser' come nome proprio, non tradurre il nome del browser"
critical,traduzione,ru/license-guide.html,499,"Pagina guida licenze quasi interamente in ITALIANO (hero, piani, tier, step, device management, FAQ, CTA) con lang=ru; solo poche parole tradotte",h1 'Come funzionano le licenze AdOff'; 'Scegli il tuo ciclo di fatturazione'; 'Pro Mensile'/'Pro Annuale'/'Pro Lifetime'; FAQ 'Cosa succede se raggiungo il mio limite dispositivi?'; CTA 'Pronto a star,Tradurre l'intera pagina in russo
critical,prezzo,ru/license-guide.html,517,"Prezzi Pro completamente errati vs SSOT: usa range 2,69-5,99/mese e 29,59-59,99/anno e Lifetime 67,90-129,90","'€2,69-5,99/mese'; '€29,59-59,99/anno'; 'Pro Lifetime €67,90-129,90'","Mensile 2,99€, annuale 29,99€ (Premium 4,99/mese). Rimuovere i range: prezzi 2,69/5,99/29,59/59,99/67,90/129,90 sono tutti errati"
critical,congruenza,ru/license-guide.html,571,Sezione 'Livelli Dispositivi' 3/5/10 device con prezzi obsoleti: il piano e UNICO nel modello attuale,"'3 Dispositivi - Personale €2,69/mese €29,59/anno €67,90'; '5 Dispositivi - Famiglia €3,99/mese €39,99/anno €89,90'; '10 Dispositivi - Team €5,99/mese €59,99/anno €129,90'","Rimuovere i tier device: modello a piano unico; prezzi 3,99/39,99/89,90/5,99/59,99 non esistono"
critical,traduzione,ru/support.html,121,"L'intera pagina di supporto (titoli, label form, categorie, priorita, FAQ rapide) e in ITALIANO, non in russo, pur avendo lang=ru",h1 'Supporto'; 'Rispondiamo entro 24 ore. Controlla prima le FAQ'; 'Segnalazione bug'/'Fatturazione / Licenza'/'Rimborso'/'Richiesta funzione'/'Problema tecnico'/'Altro'; 'Priorita' Bassa/Media/Alta; ,Tutto il testo visibile deve essere tradotto in russo (i valori data-i18n mostrano il fallback IT perche adoff-i18n.js non copre queste chiavi in ru)
critical,prezzo,salesletter.html,1745,"Prezzo annuale mostrato €19.99, errato: non esiste tra i prezzi SSOT (annuale=29,99€).","<span class=""plan-price__amount"">19<small style=""font-size:1.6rem"">.99</small></span> ... / anno","€29,99 / anno"
critical,prezzo,salesletter.html,1745,"Prezzi contraddittori nella stessa card annuale: header dice 19,99€, micro-riga implica 1,67€/mese (=20€/anno), nota sotto dice 29,99€ founder e 24,99€ standard. Quattro cifre incoerenti tra loro.","amount 19.99 (r.1745) · '= €1,67/mese' (r.1748) · 'Prezzo Founder €29,99/anno per i primi 100 ..., poi €24,99' (r.1758)","Uniformare tutto a 29,99€/anno (=2,49€/mese); rimuovere 19,99 / 24,99 / 1,67"
critical,prezzo,salesletter.html,1748,"Micro-riga prezzo con valori errati: '€1,67/mese' e 'prezzo Founder bloccato a vita' derivati da 19,99€ inesistente.","= €1,67/mese · prezzo Founder bloccato a vita","'= €2,49/mese' (da 29,99€/anno)"
critical,prezzo,salesletter.html,1758,"Nota card annuale cita 24,99€ come prezzo standard post-founder: cifra inesistente nel SSOT.","Prezzo Founder €29,99/anno per i primi 100 (bloccato a vita), poi €24,99.","Rimuovere 24,99€ (non esiste); prezzo annuale unico = 29,99€"
critical,prezzo,tr/best-ad-blocker-2026.html,234,"JSON-LD offers e FAQ citano prezzi/piani errati: annuale 19,99€ (poi 24,99), Founder Lifetime 99€ (inesistente), trial 30 giorni","offers 'Pro Annual ... price 19.99 ... then 24.99'; 'Founder Lifetime ... price 99'; FAQ 'yılda 19,99 EUR ... 30 günlük tam Pro denemesi'","Annuale 29,99€; rimuovere Lifetime; trial 15 giorni"
critical,prezzo,tr/guide.html,485,"Tabella piani con prezzi/piani errati: annuale 19,99€ e piano 'Omurboyu Pro 99 EUR' (Lifetime inesistente)","'Yillik Pro | 19,99 EUR/yil | Founder fiyati omur boyu sabit'; 'Omurboyu Pro | 99 EUR | Sonsuza kadar Pro'","Annuale 29,99€; rimuovere riga Omurboyu/Lifetime"
critical,traduzione,tr/install.html,536,"Header/hero tradotti in turco ma TUTTO il contenuto degli step (Chrome/Edge/Brave/Opera/Vivaldi/Firefox/Safari), hint-box e note è in ITALIANO","'Trova adoff-chrome.zip in Download', 'Click destro → Estrai tutto', 'Apri la pagina Estensioni di Chrome', 'Attiva Modalità sviluppatore', 'Carica estensione non pacchettizzata', 'Stessa procedura di",Tradurre in turco tutti i testi degli step e degli hint-box
critical,traduzione,tr/license-guide.html,499,"L'intero corpo della pagina (hero, piani, tier dispositivi, step, gestione, FAQ, CTA) è in ITALIANO, non tradotto in turco","<h1 class=""hero__title"">Come funzionano le licenze AdOff</h1> ... 'Scegli il tuo ciclo di fatturazione', 'Quanti dispositivi ti servono?', 'Domande frequenti', 'Pronto a stare senza annunci?'",Tradurre completamente in turco tutto il contenuto visibile della pagina
critical,prezzo,tr/license-guide.html,517,"Prezzi mensili/annuali/lifetime completamente errati vs SSOT (2,69-5,99 / 29,59-59,99 / 67,90-129,90)","Pro Mensile '€2,69–5,99/mese'; Pro Annuale '€29,59–59,99/anno'; Pro Lifetime '€67,90–129,90'","Mensile 2,99€, annuale 29,99€; rimuovere il piano Lifetime (non esiste)"
critical,claim-contraddittorio,tr/license-guide.html,542,Presenta piano 'Pro Lifetime' e device tiers 3/5/10 dispositivi che NON esistono nel modello di pricing attuale (piano unico),"'Pro Lifetime €67,90–129,90'; tier '3 Dispositivi - Personale', '5 Dispositivi - Famiglia €3,99/mese €39,99/anno €89,90', '10 Dispositivi - Team €5,99/mese €59,99/anno €129,90'",Rimuovere sezione Lifetime e device-tiers; il pricing reale è piano unico (fino a ~3 dispositivi)
critical,traduzione,tr/support.html,121,"Tutti i label/testi visibili del form e delle soluzioni rapide sono in ITALIANO, non in turco (attende i18n runtime ma il fallback statico è italiano)","'Supporto', 'Rispondiamo entro 24 ore', 'Categoria', 'Segnalazione bug', 'Priorità', 'Bassa/Media/Alta', 'Nome', 'Chiave licenza', 'Oggetto', 'Descrizione', 'Soluzioni rapide', 'L'estensione non funzi",Tradurre in turco tutti i testi statici della pagina
critical,prezzo,zh/best-ad-blocker-2026.html,265,JSON-LD offer: Pro annuale 19.99€ founder + 24.99 standard (entrambi errati),"""price"": ""19.99"" ... ""Founder price locked for life for the first 100 subscribers, then 24.99""","Annuale = 29,99€/anno; rimuovere il riferimento 24.99"
critical,prezzo,zh/best-ad-blocker-2026.html,270,JSON-LD offer: 'Founder Lifetime' 99€ inesistente,"""name"": ""Founder Lifetime (limited launch offer)"", ""price"": ""99""",Rimuovere l'offer Lifetime (piano inesistente)
critical,prezzo,zh/best-ad-blocker-2026.html,743,FAQ testo: Pro 2.99€/mese o 19.99€/anno (annuale errato),为前 100 名 Founder 提供 2.99 欧元/月或 19.99 欧元/年,"Annuale = 29,99€/anno"
critical,prezzo,zh/best-ad-blocker-2026.html,214,FAQ JSON-LD: stesso prezzo annuale errato 19.99€,为前 100 名 Founder 提供 2.99 欧元/月或 19.99 欧元/年,"29,99€/anno"
critical,prezzo,zh/guide.html,485,Tabella piani con Pro annuale 19.99€ e Pro Lifetime 99€ (entrambi errati/inesistenti),Pro 年付 | 19.99 欧元/年 | Founder 价格终身锁定 ... Pro 终身版 | 99 欧元 | 永久 Pro,"Annuale = 29,99€/anno; rimuovere il piano Lifetime 99€ (inesistente); aggiungere Premium 4,99€"
critical,prezzo,zh/license-guide.html,542,Piano 'Pro 终身/Lifetime' inesistente elencato con prezzo €67.90–129.90,专业终身 ... &#8364;67.90&ndash;129.90 ... 一次性付款，永久使用,"Rimuovere completamente il piano Lifetime: NON esiste nel SSOT (solo mensile 2,99€ / annuale 29,99€ / Premium)"
critical,prezzo,zh/license-guide.html,517,Prezzo mensile errato €2.69–5.99 (device tier inesistente),专业月度 ... &#8364;2.69&ndash;5.99/月,"Prezzo mensile unico = 2,99€/mese (Premium 4,99€/mese); nessun range da device tier"
critical,prezzo,zh/license-guide.html,531,Prezzo annuale errato €29.59–59.99,专业年度 ... &#8364;29.59&ndash;59.99/年,"Annuale = 29,99€/anno (Premium annuale founder 29,99€ / standard 49,99€); no range"
critical,congruenza,zh/license-guide.html,563,Intera sezione 'Device tier' (3/5/10 dispositivi) inesistente nel modello a piano UNICO,您需要多少台设备？ ... 3 台设备 — 个人 / 5 台设备 — 家庭 / 10 台设备 — 团队,"Rimuovere: il modello è piano unico (~3 dispositivi personali), i tier 3/5/10 sono superati"
critical,prezzo,zh/license-guide.html,578,"Tabella tier con prezzi tutti errati (2.69/29.59/67.90, 3.99/39.99/89.90, 5.99/59.99/129.90)",月度 &#8364;2.69/月 ... 年度 &#8364;29.59/年 ... 终身 &#8364;67.90 ... &#8364;5.99/月 ... &#8364;129.90,"Tutti questi prezzi sono errati e vanno rimossi/sostituiti con SSOT (2,99 / 29,99 / 4,99 / 49,99)"
